converted_txts/uploadEventSplitter.log.2025-10-08-23.1.1759968012.675.txt:10.0.1.191 - [2025-10-08 22:43:01,406] - com.bidgely.cloud.splitter.UploadEventMessageProcessor:run:92 - pool-8-thread-1 - INFO : New event: GbUploadEvent [userId=85da6268-e50d-4792-aadf-2b1b27990120, homeOrdinal=1, start=1759722300, end=1759963381, measurementType=ELECTRIC]"
converted_txts/uploadEventSplitter.log.2025-10-08-23.1.1759968012.675.txt:10.0.1.191 - [2025-10-08 22:43:01,472] - com.bidgely.cloud.splitter.UploadEventMessageProcessor:run:112 - pool-8-thread-1 - INFO : Message not added to disagg :85da6268-e50d-4792-aadf-2b1b27990120 "
converted_txts/uploadEventSplitter.log.2025-10-08-23.1.1759968012.675.txt:10.0.1.191 - [2025-10-08 22:43:01,495] - com.bidgely.cloud.splitter.UploadEventMessageProcessor:run:115 - pool-8-thread-1 - INFO : done processing user 85da6268-e50d-4792-aadf-2b1b27990120"
converted_txts/aggregationMessageProcessor.log.2025-10-08-23.1.1759911920.771.txt:10.0.1.51 |  | 85da6268-e50d-4792-aadf-2b1b27990120 | 1a1f8c54-9f3e-4f23-8947-f8baf4fe0fbc | INGESTER_JOBS |  2025-10-08 06:20:24:419 | com.bidgely.cloud.core.billingdata.aggregation.AggregationMessageProcessor$AggregateMessageProcessor:run:208 | pool-41-thread-1 | INFO | Processing user AggregateUploadEvent [uuid=85da6268-e50d-4792-aadf-2b1b27990120, hid=1, startTs=1759635900, endTs=1759876933,measurementType=ELECTRIC, deleteBeforeRun=false, storeTimebandInCassandra=false, consumptionTypes=[ENERGY_CONSUMPTION, BILLING_COST, TIER, TOU], aggModes=[DAY, MONTH],UserRateInfo [planName= null, size of planValueList=0, triggerId=1a1f8c54-9f3e-4f23-8947-f8baf4fe0fbc, triggerName=INGESTER_JOBS, aggregationEventStage=null, runHybridV2=false]]"
converted_txts/aggregationMessageProcessor.log.2025-10-08-23.1.1759911920.771.txt:10.0.1.51 | 10037 | 85da6268-e50d-4792-aadf-2b1b27990120 | 1a1f8c54-9f3e-4f23-8947-f8baf4fe0fbc | INGESTER_JOBS |  2025-10-08 06:20:41:719 | com.bidgely.cloud.core.cass.cql.dao.UserNotificationStatusDao$NotificationStatusDataCacheLoader:load:216 | pool-41-thread-1 | INFO | Loading notification status data from database for key NOTIFICATION_STATUS_85da6268-e50d-4792-aadf-2b1b27990120_1_NBI_notificationState"
converted_txts/aggregationMessageProcessor.log.2025-10-08-23.1.1759911920.771.txt:10.0.1.51 | 10037 | 85da6268-e50d-4792-aadf-2b1b27990120 | 1a1f8c54-9f3e-4f23-8947-f8baf4fe0fbc | INGESTER_JOBS |  2025-10-08 06:20:41:773 | com.bidgely.cloud.core.lib.notifications.NBIEmailUserProcessor:sendGenericEventDataEvent:343 | pool-41-thread-1 | INFO | INSIDE sendGenericEventDataEvent METHOD. USER IS: 85da6268-e50d-4792-aadf-2b1b27990120, DELIVERY MODE SCHEDULE IS: {Default=ScheduleStatus [state=NOT_SCHEDULED, scheduleTime=1759904441, notificationSanityEnabled=false], Internal=ScheduleStatus [state=NOT_SCHEDULED, scheduleTime=1759904441, notificationSanityEnabled=false], Email=ScheduleStatus [state=NOT_SCHEDULED, scheduleTime=1759904441, notificationSanityEnabled=false], SMS=ScheduleStatus [state=NOT_SCHEDULED, scheduleTime=1759904441, notificationSanityEnabled=false], Http=ScheduleStatus [state=NOT_SCHEDULED, scheduleTime=1759904441, notificationSanityEnabled=false], Paper=ScheduleStatus [state=NOT_SCHEDULED, scheduleTime=1759904441, notificationSanityEnabled=false], Push=ScheduleStatus [state=NOT_SCHEDULED, scheduleTime=1759904441, notificationSanityEnabled=false]}, USER DELIVERY MODES IS: [Email], MTYPE IS: ELECTRIC, EVENT NAME IS: NBI"
converted_txts/aggregationMessageProcessor.log.2025-10-08-23.1.1759911920.771.txt:10.0.1.51 | 10037 | 85da6268-e50d-4792-aadf-2b1b27990120 | 1a1f8c54-9f3e-4f23-8947-f8baf4fe0fbc | INGESTER_JOBS |  2025-10-08 06:20:41:773 | com.bidgely.cloud.core.lib.notifications.EmailDataProvider:getEmailData:235 | pool-41-thread-1 | INFO | billingCycleMap: {ELECTRIC=TimeTime [first=1759291200, last=1762146000]}, today: 1759904441, eventType: NBI, eventProcessStatus: com.bidgely.cloud.core.api.events.notifications.EventProcessStatus@14d4e2fe, edp: EventData{user=User [uid=85da6268-e50d-4792-aadf-2b1b27990120, userName=support+85da6268-e50d-4792-aadf-2b1b27990120@bidgely.com, userNameHash=null, firstName=CHRIS, lastName=HEMSWORTH, token=null, email=bidgelyqa+ATU_PSEG_cjxdR6tKsLW708s@bidgely.com, hasViewedTour=false, preferences=null, removed=false, pilotId=10037, userId=0, roleId=ROLE_USER, userTag=null, externalUserId=qHq5OBGRR6LI, locale=en_US, status=ENABLED, encrypted=false, userTags=null, password=null, roleScope=null, created=1758267335, lastLogin=0, lastModified=1759877062, lastAccessTimestamp=0, notificationUserType=OPT_OUT, userConsentStatus=OBTAINED, nationality=null, isSocialCardHolder=false, localName=null, homes=[US/11691/America/New_York, gws-size=3gws=[Gateway [confTime=0, confError=null, token=1f28eb37-b8d5-4a73-a307-e633f63724e7, description=null, type=0, id=null, data1=null, data2=null, manufacturer=null, model=null, auto=false, fwdPath=null, linkedGateway=null, decommissioned=false, notifyEmailStatusChange=true, notifyEmailState=null, notifyEmailWeeklyStatus=true, authStatus=false, gbReadingType=null, creationTime=1758267335, path=Path [85da6268-e50d-4792-aadf-2b1b27990120-1-1-0-0], meters=[], endpointId=0c7855b7-c3eb-4a11-beb5-a43601cdf4f2], Gateway [confTime=0, confError=null, token=10037:_qHq5OBGRR6LI_weORKbDlUkgq, description=null, type=75, id=null, data1=null, data2=null, manufacturer=null, model=null, auto=false, fwdPath=null, linkedGateway=null, decommissioned=false, notifyEmailStatusChange=true, notifyEmailState=null, notifyEmailWeeklyStatus=true, authStatus=false, gbReadingType=null, creationTime=1759876932, path=Path [85da6268-e50d-4792-aadf-2b1b27990120-1-2-0-0], meters=[ELECTRIC0, streams-size=0], endpointId=990d026b-095c-469f-a1ca-0e1248eb1556], Gateway [confTime=0, confError=null, token=10037:_qHq5OBGRR6LI_weORKbDlUkgq:GB_MONTH, description=null, type=76, id=null, data1=null, data2=null, manufacturer=null, model=null, auto=false, fwdPath=null, linkedGateway=null, decommissioned=false, notifyEmailStatusChange=true, notifyEmailState=null, notifyEmailWeeklyStatus=true, authStatus=false, gbReadingType=null, creationTime=1758267336, path=Path [85da6268-e50d-4792-aadf-2b1b27990120-1-3-0-0], meters=[], endpointId=40de581b-be3c-4232-84ec-19a72012ee58]]]], homeOrdinal=1, userType=null, today=1759904441, evt=null, channels=null, additionalMixpanelParams=null, metaData={}}, enableDualFuelEmails: false, isDualFuelCombinedEmail: false, billCycleThresholdToFallBackToSingleFuel: 0.0, currentBillingCycleToBeUsed: null"
converted_txts/aggregationMessageProcessor.log.2025-10-08-23.1.1759911920.771.txt:10.0.1.51 | 10037 | 85da6268-e50d-4792-aadf-2b1b27990120 | 1a1f8c54-9f3e-4f23-8947-f8baf4fe0fbc | INGESTER_JOBS |  2025-10-08 06:20:42:063 | com.bidgely.cloud.core.lib.config.notifications.SubscriptionServiceV2:getLanguagePreference:1205 | pool-41-thread-1 | INFO | getLanguagePreference:[English]"
converted_txts/aggregationMessageProcessor.log.2025-10-08-23.1.1759911920.771.txt:10.0.1.51 | 10037 | 85da6268-e50d-4792-aadf-2b1b27990120 | 1a1f8c54-9f3e-4f23-8947-f8baf4fe0fbc | INGESTER_JOBS |  2025-10-08 06:20:42:119 | com.bidgely.cloud.core.lib.config.notifications.SubscriptionServiceV2:getUserLocaleHelper:1238 | pool-41-thread-1 | INFO | 1 language ingested for user=en"
converted_txts/aggregationMessageProcessor.log.2025-10-08-23.1.1759911920.771.txt:10.0.1.51 | 10037 | 85da6268-e50d-4792-aadf-2b1b27990120 | 1a1f8c54-9f3e-4f23-8947-f8baf4fe0fbc | INGESTER_JOBS |  2025-10-08 06:20:42:119 | com.bidgely.cloud.core.lib.config.notifications.SubscriptionServiceV2:getUserLocaleHelper:1250 | pool-41-thread-1 | INFO | Resolved locale=en_US"
converted_txts/aggregationMessageProcessor.log.2025-10-08-23.1.1759911920.771.txt:10.0.1.51 | 10037 | 85da6268-e50d-4792-aadf-2b1b27990120 | 1a1f8c54-9f3e-4f23-8947-f8baf4fe0fbc | INGESTER_JOBS |  2025-10-08 06:20:42:272 | com.bidgely.cloud.core.lib.notifications.TouRateStructureDataProvider:getUserPlanNumber:101 | pool-41-thread-1 | INFO | planNumber : 37"
converted_txts/aggregationMessageProcessor.log.2025-10-08-23.1.1759911920.771.txt:10.0.1.51 | 10037 | 85da6268-e50d-4792-aadf-2b1b27990120 | 1a1f8c54-9f3e-4f23-8947-f8baf4fe0fbc | INGESTER_JOBS |  2025-10-08 06:20:42:293 | com.bidgely.cloud.core.lib.notifications.TouRateStructureDataProvider:checkForTOURatePlan:115 | pool-41-thread-1 | INFO | condition satisfied"
converted_txts/aggregationMessageProcessor.log.2025-10-08-23.1.1759911920.771.txt:10.0.1.51 | 10037 | 85da6268-e50d-4792-aadf-2b1b27990120 | 1a1f8c54-9f3e-4f23-8947-f8baf4fe0fbc | INGESTER_JOBS |  2025-10-08 06:20:42:297 | com.bidgely.cloud.core.lib.notifications.EmailDataProvider:populateBillingInfo:817 | pool-41-thread-1 | INFO | populateBillingInfo, eventType: NBI, billingCycle: TimeTime [first=1759291200, last=1762146000], unitTypeMap: {ELECTRIC=kWh}, valueIdentifier: COST, isSolarElecMSEmail: false"
converted_txts/aggregationMessageProcessor.log.2025-10-08-23.1.1759911920.771.txt:10.0.1.51 | 10037 | 85da6268-e50d-4792-aadf-2b1b27990120 | 1a1f8c54-9f3e-4f23-8947-f8baf4fe0fbc | INGESTER_JOBS |  2025-10-08 06:20:42:307 | com.bidgely.cloud.core.lib.notifications.EmailDataProvider:populateBillingInfo:819 | pool-41-thread-1 | INFO | skipping this data fetch for event NBI"
converted_txts/aggregationMessageProcessor.log.2025-10-08-23.1.1759911920.771.txt:10.0.1.51 | 10037 | 85da6268-e50d-4792-aadf-2b1b27990120 | 1a1f8c54-9f3e-4f23-8947-f8baf4fe0fbc | INGESTER_JOBS |  2025-10-08 06:20:42:307 | com.bidgely.cloud.core.lib.notifications.EmailDataProvider:populatePreviousBillingInfo:1316 | pool-41-thread-1 | INFO | skipping this data fetch for event NBI"
converted_txts/aggregationMessageProcessor.log.2025-10-08-23.1.1759911920.771.txt:10.0.1.51 | 10037 | 85da6268-e50d-4792-aadf-2b1b27990120 | 1a1f8c54-9f3e-4f23-8947-f8baf4fe0fbc | INGESTER_JOBS |  2025-10-08 06:20:42:345 | com.bidgely.cloud.core.lib.config.notifications.SubscriptionServiceV2:getLanguagePreference:1205 | pool-41-thread-1 | INFO | getLanguagePreference:[English]"
converted_txts/aggregationMessageProcessor.log.2025-10-08-23.1.1759911920.771.txt:10.0.1.51 | 10037 | 85da6268-e50d-4792-aadf-2b1b27990120 | 1a1f8c54-9f3e-4f23-8947-f8baf4fe0fbc | INGESTER_JOBS |  2025-10-08 06:20:42:386 | com.bidgely.cloud.core.lib.config.notifications.SubscriptionServiceV2:getUserLocaleHelper:1238 | pool-41-thread-1 | INFO | 1 language ingested for user=en"
converted_txts/aggregationMessageProcessor.log.2025-10-08-23.1.1759911920.771.txt:10.0.1.51 | 10037 | 85da6268-e50d-4792-aadf-2b1b27990120 | 1a1f8c54-9f3e-4f23-8947-f8baf4fe0fbc | INGESTER_JOBS |  2025-10-08 06:20:42:386 | com.bidgely.cloud.core.lib.config.notifications.SubscriptionServiceV2:getUserLocaleHelper:1250 | pool-41-thread-1 | INFO | Resolved locale=en_US"
converted_txts/aggregationMessageProcessor.log.2025-10-08-23.1.1759911920.771.txt:10.0.1.51 | 10037 | 85da6268-e50d-4792-aadf-2b1b27990120 | 1a1f8c54-9f3e-4f23-8947-f8baf4fe0fbc | INGESTER_JOBS |  2025-10-08 06:20:42:539 | com.bidgely.cloud.core.lib.notifications.NBIDataProvider:getNBIEventData:59 | pool-41-thread-1 | INFO | NBI Meta Data fields missing for user 85da6268-e50d-4792-aadf-2b1b27990120"
converted_txts/aggregationMessageProcessor.log.2025-10-08-23.1.1759911920.771.txt:10.0.1.51 | 10037 | 85da6268-e50d-4792-aadf-2b1b27990120 | 1a1f8c54-9f3e-4f23-8947-f8baf4fe0fbc | INGESTER_JOBS |  2025-10-08 06:20:42:539 | com.bidgely.cloud.core.lib.notifications.EmailDataProvider:populateTouUsageData:1136 | pool-41-thread-1 | INFO | populate tou usage element"
converted_txts/aggregationMessageProcessor.log.2025-10-08-23.1.1759911920.771.txt:10.0.1.51 | 10037 | 85da6268-e50d-4792-aadf-2b1b27990120 | 1a1f8c54-9f3e-4f23-8947-f8baf4fe0fbc | INGESTER_JOBS |  2025-10-08 06:20:42:540 | com.bidgely.cloud.core.lib.notifications.EmailDataProvider:populateTouRateStructure:1085 | pool-41-thread-1 | INFO | populate tou rate structure element "
converted_txts/aggregationMessageProcessor.log.2025-10-08-23.1.1759911920.771.txt:10.0.1.51 | 10037 | 85da6268-e50d-4792-aadf-2b1b27990120 | 1a1f8c54-9f3e-4f23-8947-f8baf4fe0fbc | INGESTER_JOBS |  2025-10-08 06:20:42:540 | com.bidgely.cloud.core.lib.notifications.EmailDataProvider:populateTouBillSavingReco:1107 | pool-41-thread-1 | INFO | populate Tou Bill SavingReco element "
converted_txts/aggregationMessageProcessor.log.2025-10-08-23.1.1759911920.771.txt:10.0.1.51 | 10037 | 85da6268-e50d-4792-aadf-2b1b27990120 | 1a1f8c54-9f3e-4f23-8947-f8baf4fe0fbc | INGESTER_JOBS |  2025-10-08 06:20:42:540 | com.bidgely.cloud.core.lib.notifications.EmailDataProvider:populateTouRatePromotion:1157 | pool-41-thread-1 | INFO | populate tou rate promotion element "
converted_txts/aggregationMessageProcessor.log.2025-10-08-23.1.1759911920.771.txt:10.0.1.51 | 10037 | 85da6268-e50d-4792-aadf-2b1b27990120 | 1a1f8c54-9f3e-4f23-8947-f8baf4fe0fbc | INGESTER_JOBS |  2025-10-08 06:20:42:621 | com.bidgely.cloud.core.lib.config.notifications.SubscriptionServiceV2:getLanguagePreference:1205 | pool-41-thread-1 | INFO | getLanguagePreference:[English]"
converted_txts/aggregationMessageProcessor.log.2025-10-08-23.1.1759911920.771.txt:10.0.1.51 | 10037 | 85da6268-e50d-4792-aadf-2b1b27990120 | 1a1f8c54-9f3e-4f23-8947-f8baf4fe0fbc | INGESTER_JOBS |  2025-10-08 06:20:42:699 | com.bidgely.cloud.core.lib.config.notifications.SubscriptionServiceV2:getUserLocaleHelper:1238 | pool-41-thread-1 | INFO | 1 language ingested for user=en"
converted_txts/aggregationMessageProcessor.log.2025-10-08-23.1.1759911920.771.txt:10.0.1.51 | 10037 | 85da6268-e50d-4792-aadf-2b1b27990120 | 1a1f8c54-9f3e-4f23-8947-f8baf4fe0fbc | INGESTER_JOBS |  2025-10-08 06:20:42:699 | com.bidgely.cloud.core.lib.config.notifications.SubscriptionServiceV2:getUserLocaleHelper:1250 | pool-41-thread-1 | INFO | Resolved locale=en_US"
converted_txts/aggregationMessageProcessor.log.2025-10-08-23.1.1759911920.771.txt:10.0.1.51 | 10037 | 85da6268-e50d-4792-aadf-2b1b27990120 | 1a1f8c54-9f3e-4f23-8947-f8baf4fe0fbc | INGESTER_JOBS |  2025-10-08 06:20:42:978 | com.bidgely.cloud.core.lib.notifications.NBIDataProvider:getNBIEventData:59 | pool-41-thread-1 | INFO | NBI Meta Data fields missing for user 85da6268-e50d-4792-aadf-2b1b27990120"
converted_txts/aggregationMessageProcessor.log.2025-10-08-23.1.1759911920.771.txt:10.0.1.51 | 10037 | 85da6268-e50d-4792-aadf-2b1b27990120 | 1a1f8c54-9f3e-4f23-8947-f8baf4fe0fbc | INGESTER_JOBS |  2025-10-08 06:20:42:980 | com.bidgely.cloud.core.lib.notifications.NBIEmailUserProcessor:processUserInternal:326 | pool-41-thread-1 | INFO | The nbiEventData is null for the user 85da6268-e50d-4792-aadf-2b1b27990120"
converted_txts/aggregationMessageProcessor.log.2025-10-08-23.1.1759911920.771.txt:10.0.1.51 | 10037 | 85da6268-e50d-4792-aadf-2b1b27990120 | 1a1f8c54-9f3e-4f23-8947-f8baf4fe0fbc | INGESTER_JOBS |  2025-10-08 06:20:43:014 | com.bidgely.cloud.core.lib.utilityTags.UtilityTagsDao:getTagValueForUser:472 | pool-41-thread-1 | ERROR | Error while fetching tag value for user: 85da6268-e50d-4792-aadf-2b1b27990120 and tag name: member_utility_name"
converted_txts/aggregationMessageProcessor.log.2025-10-08-23.1.1759911920.771.txt:10.0.1.51 | 10037 | 85da6268-e50d-4792-aadf-2b1b27990120 | 1a1f8c54-9f3e-4f23-8947-f8baf4fe0fbc | INGESTER_JOBS |  2025-10-08 06:20:43:015 | com.bidgely.cloud.core.lib.utilityTags.UtilityTagsManager:getSubUtilityNameForUser:19 | pool-41-thread-1 | INFO | No Sub utility found for the user: 85da6268-e50d-4792-aadf-2b1b27990120"
converted_txts/aggregationMessageProcessor.log.2025-10-08-23.1.1759911920.771.txt:10.0.1.51 | 10037 | 85da6268-e50d-4792-aadf-2b1b27990120 | 1a1f8c54-9f3e-4f23-8947-f8baf4fe0fbc | INGESTER_JOBS |  2025-10-08 06:20:43:140 | com.bidgely.cloud.core.lib.config.notifications.SubscriptionServiceV2:getDeliveryModes:1082 | pool-41-thread-1 | INFO | getting delivery channels for eventName: MONTHLY_SUMMARY , user id: 85da6268-e50d-4792-aadf-2b1b27990120, measurementType: null"
converted_txts/aggregationMessageProcessor.log.2025-10-08-23.1.1759911920.771.txt:10.0.1.51 | 10037 | 85da6268-e50d-4792-aadf-2b1b27990120 | 1a1f8c54-9f3e-4f23-8947-f8baf4fe0fbc | INGESTER_JOBS |  2025-10-08 06:20:43:431 | com.bidgely.cloud.core.lib.config.notifications.SubscriptionServiceV2:getUserDeliveryModes:1295 | pool-41-thread-1 | INFO | PRASHANT = > kv.getVal(): {""SMS"":false,""Email"":true,""Push"":false,""Paper"":true}"
converted_txts/aggregationMessageProcessor.log.2025-10-08-23.1.1759911920.771.txt:10.0.1.51 | 10037 | 85da6268-e50d-4792-aadf-2b1b27990120 | 1a1f8c54-9f3e-4f23-8947-f8baf4fe0fbc | INGESTER_JOBS |  2025-10-08 06:20:43:431 | com.bidgely.cloud.core.lib.notifications.EventProcessorUtils:getDeliveryModes:356 | pool-41-thread-1 | INFO | Delivery modes subscribed by user: 85da6268-e50d-4792-aadf-2b1b27990120  deliveryModes: [Email]  Notification type: MONTHLY_SUMMARY, measurementType: null "
converted_txts/aggregationMessageProcessor.log.2025-10-08-23.1.1759911920.771.txt:10.0.1.51 | 10037 | 85da6268-e50d-4792-aadf-2b1b27990120 | 1a1f8c54-9f3e-4f23-8947-f8baf4fe0fbc | INGESTER_JOBS |  2025-10-08 06:20:43:433 | com.bidgely.cloud.core.lib.notifications.EventProcessorUtils:filterBlockedChannelsForEEUsers:200 | pool-41-thread-1 | INFO | User 85da6268-e50d-4792-aadf-2b1b27990120 does not belong to EE Pilot"
converted_txts/aggregationMessageProcessor.log.2025-10-08-23.1.1759911920.771.txt:10.0.1.51 | 10037 | 85da6268-e50d-4792-aadf-2b1b27990120 | 1a1f8c54-9f3e-4f23-8947-f8baf4fe0fbc | INGESTER_JOBS |  2025-10-08 06:20:43:433 | com.bidgely.cloud.core.lib.notifications.MonthlySummaryUserProcessor:getDayToBeProcessed:1426 | pool-41-thread-1 | INFO | USER: 85da6268-e50d-4792-aadf-2b1b27990120 is either GB only or AMR, setting today as: 1759818043"
converted_txts/aggregationMessageProcessor.log.2025-10-08-23.1.1759911920.771.txt:10.0.1.51 | 10037 | 85da6268-e50d-4792-aadf-2b1b27990120 | 1a1f8c54-9f3e-4f23-8947-f8baf4fe0fbc | INGESTER_JOBS |  2025-10-08 06:20:43:717 | com.bidgely.cloud.core.lib.notifications.MonthlySummaryUserProcessor:getDayToBeProcessed:1426 | pool-41-thread-1 | INFO | USER: 85da6268-e50d-4792-aadf-2b1b27990120 is either GB only or AMR, setting today as: 1759818043"
converted_txts/aggregationMessageProcessor.log.2025-10-08-23.1.1759911920.771.txt:10.0.1.51 | 10037 | 85da6268-e50d-4792-aadf-2b1b27990120 | 1a1f8c54-9f3e-4f23-8947-f8baf4fe0fbc | INGESTER_JOBS |  2025-10-08 06:20:43:827 | com.bidgely.cloud.core.lib.notifications.MonthlySummaryUserProcessor:checkForMSEmailToBeSentBasedOnDeliveryModes:215 | pool-41-thread-1 | INFO | Delivery mode SMS not available for the Monthly Summary event for measurement-type: ELECTRIC, user: 85da6268-e50d-4792-aadf-2b1b27990120"
converted_txts/aggregationMessageProcessor.log.2025-10-08-23.1.1759911920.771.txt:10.0.1.51 | 10037 | 85da6268-e50d-4792-aadf-2b1b27990120 | 1a1f8c54-9f3e-4f23-8947-f8baf4fe0fbc | INGESTER_JOBS |  2025-10-08 06:20:44:123 | com.bidgely.cloud.core.lib.scheduler.ScheduleChecker:updateDeliveryModeSchedules:124 | pool-41-thread-1 | INFO | Calculated scheduled time as 1759904443 for event MONTHLY_SUMMARY, deliveryMode Default, user: 85da6268-e50d-4792-aadf-2b1b27990120"
converted_txts/aggregationMessageProcessor.log.2025-10-08-23.1.1759911920.771.txt:10.0.1.51 | 10037 | 85da6268-e50d-4792-aadf-2b1b27990120 | 1a1f8c54-9f3e-4f23-8947-f8baf4fe0fbc | INGESTER_JOBS |  2025-10-08 06:20:44:135 | com.bidgely.cloud.core.lib.scheduler.ScheduleChecker:updateDeliveryModeSchedules:124 | pool-41-thread-1 | INFO | Calculated scheduled time as 1759904443 for event MONTHLY_SUMMARY, deliveryMode Internal, user: 85da6268-e50d-4792-aadf-2b1b27990120"
converted_txts/aggregationMessageProcessor.log.2025-10-08-23.1.1759911920.771.txt:10.0.1.51 | 10037 | 85da6268-e50d-4792-aadf-2b1b27990120 | 1a1f8c54-9f3e-4f23-8947-f8baf4fe0fbc | INGESTER_JOBS |  2025-10-08 06:20:44:135 | com.bidgely.cloud.core.lib.scheduler.ScheduleChecker:updateDeliveryModeSchedules:124 | pool-41-thread-1 | INFO | Calculated scheduled time as 1759904443 for event MONTHLY_SUMMARY, deliveryMode Email, user: 85da6268-e50d-4792-aadf-2b1b27990120"
converted_txts/aggregationMessageProcessor.log.2025-10-08-23.1.1759911920.771.txt:10.0.1.51 | 10037 | 85da6268-e50d-4792-aadf-2b1b27990120 | 1a1f8c54-9f3e-4f23-8947-f8baf4fe0fbc | INGESTER_JOBS |  2025-10-08 06:20:44:135 | com.bidgely.cloud.core.lib.scheduler.ScheduleChecker:updateDeliveryModeSchedules:124 | pool-41-thread-1 | INFO | Calculated scheduled time as 1759904443 for event MONTHLY_SUMMARY, deliveryMode SMS, user: 85da6268-e50d-4792-aadf-2b1b27990120"
converted_txts/aggregationMessageProcessor.log.2025-10-08-23.1.1759911920.771.txt:10.0.1.51 | 10037 | 85da6268-e50d-4792-aadf-2b1b27990120 | 1a1f8c54-9f3e-4f23-8947-f8baf4fe0fbc | INGESTER_JOBS |  2025-10-08 06:20:44:135 | com.bidgely.cloud.core.lib.scheduler.ScheduleChecker:updateDeliveryModeSchedules:124 | pool-41-thread-1 | INFO | Calculated scheduled time as 1759904443 for event MONTHLY_SUMMARY, deliveryMode Http, user: 85da6268-e50d-4792-aadf-2b1b27990120"
converted_txts/aggregationMessageProcessor.log.2025-10-08-23.1.1759911920.771.txt:10.0.1.51 | 10037 | 85da6268-e50d-4792-aadf-2b1b27990120 | 1a1f8c54-9f3e-4f23-8947-f8baf4fe0fbc | INGESTER_JOBS |  2025-10-08 06:20:44:135 | com.bidgely.cloud.core.lib.scheduler.ScheduleChecker:updateDeliveryModeSchedules:124 | pool-41-thread-1 | INFO | Calculated scheduled time as 1759904443 for event MONTHLY_SUMMARY, deliveryMode Paper, user: 85da6268-e50d-4792-aadf-2b1b27990120"
converted_txts/aggregationMessageProcessor.log.2025-10-08-23.1.1759911920.771.txt:10.0.1.51 | 10037 | 85da6268-e50d-4792-aadf-2b1b27990120 | 1a1f8c54-9f3e-4f23-8947-f8baf4fe0fbc | INGESTER_JOBS |  2025-10-08 06:20:44:135 | com.bidgely.cloud.core.lib.scheduler.ScheduleChecker:updateDeliveryModeSchedules:124 | pool-41-thread-1 | INFO | Calculated scheduled time as 1759904443 for event MONTHLY_SUMMARY, deliveryMode Push, user: 85da6268-e50d-4792-aadf-2b1b27990120"
converted_txts/aggregationMessageProcessor.log.2025-10-08-23.1.1759911920.771.txt:10.0.1.51 | 10037 | 85da6268-e50d-4792-aadf-2b1b27990120 | 1a1f8c54-9f3e-4f23-8947-f8baf4fe0fbc | INGESTER_JOBS |  2025-10-08 06:20:44:135 | com.bidgely.cloud.core.lib.scheduler.ScheduleChecker:getDeliveryModeSchedules:89 | pool-41-thread-1 | INFO | Delivery mode schedule: {Default=ScheduleStatus [state=NOT_SCHEDULED, scheduleTime=1759904443, notificationSanityEnabled=false], Internal=ScheduleStatus [state=NOT_SCHEDULED, scheduleTime=1759904443, notificationSanityEnabled=false], Email=ScheduleStatus [state=NOT_SCHEDULED, scheduleTime=1759904443, notificationSanityEnabled=false], SMS=ScheduleStatus [state=NOT_SCHEDULED, scheduleTime=1759904443, notificationSanityEnabled=false], Http=ScheduleStatus [state=NOT_SCHEDULED, scheduleTime=1759904443, notificationSanityEnabled=false], Paper=ScheduleStatus [state=NOT_SCHEDULED, scheduleTime=1759904443, notificationSanityEnabled=false], Push=ScheduleStatus [state=NOT_SCHEDULED, scheduleTime=1759904443, notificationSanityEnabled=false]}"
converted_txts/aggregationMessageProcessor.log.2025-10-08-23.1.1759911920.771.txt:10.0.1.51 | 10037 | 85da6268-e50d-4792-aadf-2b1b27990120 | 1a1f8c54-9f3e-4f23-8947-f8baf4fe0fbc | INGESTER_JOBS |  2025-10-08 06:20:44:135 | com.bidgely.cloud.core.lib.scheduler.ScheduleChecker:getDeliveryModeSchedules:91 | pool-41-thread-1 | INFO | Delivery mode schedule after notification sanity: {Default=ScheduleStatus [state=NOT_SCHEDULED, scheduleTime=1759904443, notificationSanityEnabled=false], Internal=ScheduleStatus [state=NOT_SCHEDULED, scheduleTime=1759904443, notificationSanityEnabled=false], Email=ScheduleStatus [state=NOT_SCHEDULED, scheduleTime=1759904443, notificationSanityEnabled=false], SMS=ScheduleStatus [state=NOT_SCHEDULED, scheduleTime=1759904443, notificationSanityEnabled=false], Http=ScheduleStatus [state=NOT_SCHEDULED, scheduleTime=1759904443, notificationSanityEnabled=false], Paper=ScheduleStatus [state=NOT_SCHEDULED, scheduleTime=1759904443, notificationSanityEnabled=false], Push=ScheduleStatus [state=NOT_SCHEDULED, scheduleTime=1759904443, notificationSanityEnabled=false]}"
converted_txts/aggregationMessageProcessor.log.2025-10-08-23.1.1759911920.771.txt:10.0.1.51 | 10037 | 85da6268-e50d-4792-aadf-2b1b27990120 | 1a1f8c54-9f3e-4f23-8947-f8baf4fe0fbc | INGESTER_JOBS |  2025-10-08 06:20:44:135 | com.bidgely.cloud.core.cass.cql.dao.UserNotificationStatusDao$NotificationStatusDataCacheLoader:load:216 | pool-41-thread-1 | INFO | Loading notification status data from database for key NOTIFICATION_STATUS_85da6268-e50d-4792-aadf-2b1b27990120_1_MONTHLY_SUMMARY_notificationState"
